pincode,city,district,state,area
114795,Uttarkashi,Uttarkashi,Uttarakhand,Trade Hub
114796,Uttarkashi,Uttarkashi,Uttarakhand,City
114797,Uttarkashi,Uttarkashi,Uttarakhand,Business Park
114798,Uttarkashi,Uttarkashi,Uttarakhand,Palace
114799,Uttarkashi,Uttarkashi,Uttarakhand,Suburb
114800,Uttarkashi,Uttarkashi,Uttarakhand,College
114801,Uttarkashi,Uttarkashi,Uttarakhand,Circle
114802,Uttarkashi,Uttarkashi,Uttarakhand,Seaweed
114803,Uttarkashi,Uttarkashi,Uttarakhand,Industrial Area
114804,Uttarkashi,Uttarkashi,Uttarakhand,Floor
114805,Bijnor,Bijnor,Uttarakhand,South
114806,Bijnor,Bijnor,Uttarakhand,Cantonment
114807,Bijnor,Bijnor,Uttarakhand,Tower
114808,Bijnor,Bijnor,Uttarakhand,Tourism Hub
114809,Bijnor,Bijnor,Uttarakhand,Sea Cucumber
114810,Bijnor,Bijnor,Uttarakhand,Exit Point
114811,Bijnor,Bijnor,Uttarakhand,Sea Anemone
114812,Bijnor,Bijnor,Uttarakhand,Clam
114813,Bijnor,Bijnor,Uttarakhand,Commerce Hub
114814,Bijnor,Bijnor,Uttarakhand,Oyster
114815,Bijnor,Bijnor,Uttarakhand,Hospital
114816,Bijnor,Bijnor,Uttarakhand,City
114817,Bijnor,Bijnor,Uttarakhand,Main
114818,Bijnor,Bijnor,Uttarakhand,Modern City
114819,Bijnor,Bijnor,Uttarakhand,Agriculture
114820,Bijnor,Bijnor,Uttarakhand,Trade Hub
114821,Bijnor,Bijnor,Uttarakhand,Lane
114822,Bijnor,Bijnor,Uttarakhand,Commerce Hub
114823,Bijnor,Bijnor,Uttarakhand,Entry Point
114824,Bijnor,Bijnor,Uttarakhand,Market
114825,Bijnor,Bijnor,Uttarakhand,Garden
114826,Bijnor,Bijnor,Uttarakhand,Tourism Hub
114827,Bijnor,Bijnor,Uttarakhand,Oyster
114828,Bijnor,Bijnor,Uttarakhand,Phase
114829,Bijnor,Bijnor,Uttarakhand,Barracks
114830,Bijnor,Bijnor,Uttarakhand,Export Zone
114831,Bijnor,Bijnor,Uttarakhand,Technology Hub
114832,Bijnor,Bijnor,Uttarakhand,Roundabout
114833,Bijnor,Bijnor,Uttarakhand,Prawn
114834,Bijnor,Bijnor,Uttarakhand,Heritage Area
114835,Bijnor,Bijnor,Uttarakhand,Race Course
114836,Bijnor,Bijnor,Uttarakhand,Complex
114837,Bijnor,Bijnor,Uttarakhand,Arts
114838,Bijnor,Bijnor,Uttarakhand,Kunj
114839,Bijnor,Bijnor,Uttarakhand,Vihar
114840,Bijnor,Bijnor,Uttarakhand,Square
114841,Bijnor,Bijnor,Uttarakhand,Floor
114842,Bijnor,Bijnor,Uttarakhand,Pig
114843,Bijnor,Bijnor,Uttarakhand,Oyster
114844,Bijnor,Bijnor,Uttarakhand,Eco City
114845,Bijnor,Bijnor,Uttarakhand,Exit Point
114846,Bijnor,Bijnor,Uttarakhand,Lane
114847,Bijnor,Bijnor,Uttarakhand,Digital City
114848,Bijnor,Bijnor,Uttarakhand,Garden
114849,Bijnor,Bijnor,Uttarakhand,Abalone
114850,Bijnor,Bijnor,Uttarakhand,Nursing
114851,Bijnor,Bijnor,Uttarakhand,Commercial Area
114852,Srinagar,Srinagar,Jammu and Kashmir,Sea Anemone
114853,Srinagar,Srinagar,Jammu and Kashmir,Commerce Hub
114854,Srinagar,Srinagar,Jammu and Kashmir,Race Course
114855,Srinagar,Srinagar,Jammu and Kashmir,Periphery
114856,Srinagar,Srinagar,Jammu and Kashmir,Scallop
114857,Srinagar,Srinagar,Jammu and Kashmir,Tourism Hub
114858,Srinagar,Srinagar,Jammu and Kashmir,Tourism Hub
114859,Srinagar,Srinagar,Jammu and Kashmir,Green City
114860,Srinagar,Srinagar,Jammu and Kashmir,Oyster
114861,Srinagar,Srinagar,Jammu and Kashmir,Vihar
114862,Srinagar,Srinagar,Jammu and Kashmir,Sea Urchin
114863,Srinagar,Srinagar,Jammu and Kashmir,Junction
114864,Srinagar,Srinagar,Jammu and Kashmir,Barracks
114865,Srinagar,Srinagar,Jammu and Kashmir,Main
114866,Srinagar,Srinagar,Jammu and Kashmir,Crossing
114867,Srinagar,Srinagar,Jammu and Kashmir,North
114868,Srinagar,Srinagar,Jammu and Kashmir,Fort
114869,Srinagar,Srinagar,Jammu and Kashmir,Business District
114870,Srinagar,Srinagar,Jammu and Kashmir,Clam
114871,Srinagar,Srinagar,Jammu and Kashmir,Entry Point
114872,Srinagar,Srinagar,Jammu and Kashmir,Complex
114873,Srinagar,Srinagar,Jammu and Kashmir,Smart City
114874,Srinagar,Srinagar,Jammu and Kashmir,Future City
114875,Srinagar,Srinagar,Jammu and Kashmir,City
114876,Srinagar,Srinagar,Jammu and Kashmir,Hospital
114877,Srinagar,Srinagar,Jammu and Kashmir,Cantonment
114878,Srinagar,Srinagar,Jammu and Kashmir,Sea Cucumber
114879,Srinagar,Srinagar,Jammu and Kashmir,Intersection
114880,Srinagar,Srinagar,Jammu and Kashmir,Tourism Hub
114881,Srinagar,Srinagar,Jammu and Kashmir,Law
114882,Srinagar,Srinagar,Jammu and Kashmir,Building
114883,Srinagar,Srinagar,Jammu and Kashmir,High Road
114884,Srinagar,Srinagar,Jammu and Kashmir,New City
114885,Srinagar,Srinagar,Jammu and Kashmir,Modern City
114886,Srinagar,Srinagar,Jammu and Kashmir,Algae
114887,Srinagar,Srinagar,Jammu and Kashmir,Innovation Hub
114888,Srinagar,Srinagar,Jammu and Kashmir,Residential Area
114889,Srinagar,Srinagar,Jammu and Kashmir,Starfish
114890,Srinagar,Srinagar,Jammu and Kashmir,Trade Hub
114891,Srinagar,Srinagar,Jammu and Kashmir,Railway
114892,Srinagar,Srinagar,Jammu and Kashmir,Complex
114893,Srinagar,Srinagar,Jammu and Kashmir,Entry Point
114894,Srinagar,Srinagar,Jammu and Kashmir,Tourism Hub
114895,Srinagar,Srinagar,Jammu and Kashmir,Scallop
114896,Srinagar,Srinagar,Jammu and Kashmir,Jellyfish
114897,Srinagar,Srinagar,Jammu and Kashmir,Fort
114898,Srinagar,Srinagar,Jammu and Kashmir,Prawn
114899,Jammu,Jammu,Jammu and Kashmir,Sheep
114900,Jammu,Jammu,Jammu and Kashmir,Vihar
114901,Jammu,Jammu,Jammu and Kashmir,Pedestrian Zone
114902,Jammu,Jammu,Jammu and Kashmir,Bus Stand
114903,Jammu,Jammu,Jammu and Kashmir,Street
114904,Jammu,Jammu,Jammu and Kashmir,Residential Area
114905,Jammu,Jammu,Jammu and Kashmir,Residency
114906,Jammu,Jammu,Jammu and Kashmir,Gateway
114907,Jammu,Jammu,Jammu and Kashmir,Uptown
114908,Jammu,Jammu,Jammu and Kashmir,Lane
114909,Jammu,Jammu,Jammu and Kashmir,Mussel
114910,Jammu,Jammu,Jammu and Kashmir,Jellyfish
114911,Jammu,Jammu,Jammu and Kashmir,Roundabout
114912,Jammu,Jammu,Jammu and Kashmir,Commercial Area
114913,Jammu,Jammu,Jammu and Kashmir,Horticulture
114914,Jammu,Jammu,Jammu and Kashmir,Border
114915,Jammu,Jammu,Jammu and Kashmir,Commerce Hub
114916,Jammu,Jammu,Jammu and Kashmir,Logistics Hub
114917,Jammu,Jammu,Jammu and Kashmir,Border
114918,Jammu,Jammu,Jammu and Kashmir,Mussel
114919,Jammu,Jammu,Jammu and Kashmir,Avenue
114920,Anantnag,Anantnag,Jammu and Kashmir,Outskirts
114921,Anantnag,Anantnag,Jammu and Kashmir,Sector
114922,Anantnag,Anantnag,Jammu and Kashmir,Sea Urchin
114923,Anantnag,Anantnag,Jammu and Kashmir,Intersection
114924,Anantnag,Anantnag,Jammu and Kashmir,Outskirts
114925,Anantnag,Anantnag,Jammu and Kashmir,Exit Point
114926,Anantnag,Anantnag,Jammu and Kashmir,Sector
114927,Anantnag,Anantnag,Jammu and Kashmir,Mixed Use
114928,Anantnag,Anantnag,Jammu and Kashmir,Poultry
114929,Anantnag,Anantnag,Jammu and Kashmir,Fort
114930,Anantnag,Anantnag,Jammu and Kashmir,Trade Hub
114931,Anantnag,Anantnag,Jammu and Kashmir,High Road
114932,Anantnag,Anantnag,Jammu and Kashmir,Abalone
114933,Anantnag,Anantnag,Jammu and Kashmir,Avenue
114934,Anantnag,Anantnag,Jammu and Kashmir,Forestry
114935,Anantnag,Anantnag,Jammu and Kashmir,Trade Hub
114936,Anantnag,Anantnag,Jammu and Kashmir,Circle
114937,Anantnag,Anantnag,Jammu and Kashmir,Gateway
114938,Anantnag,Anantnag,Jammu and Kashmir,Business Park
114939,Anantnag,Anantnag,Jammu and Kashmir,Old City
114940,Anantnag,Anantnag,Jammu and Kashmir,Green City
114941,Baramulla,Baramulla,Jammu and Kashmir,Junction
114942,Baramulla,Baramulla,Jammu and Kashmir,Garden
114943,Baramulla,Baramulla,Jammu and Kashmir,Phase
114944,Baramulla,Baramulla,Jammu and Kashmir,Heritage Area
114945,Baramulla,Baramulla,Jammu and Kashmir,Sea Urchin
114946,Baramulla,Baramulla,Jammu and Kashmir,Business District
114947,Baramulla,Baramulla,Jammu and Kashmir,Block
114948,Baramulla,Baramulla,Jammu and Kashmir,Dental
114949,Baramulla,Baramulla,Jammu and Kashmir,Abalone
114950,Baramulla,Baramulla,Jammu and Kashmir,Law
114951,Baramulla,Baramulla,Jammu and Kashmir,Railway
114952,Baramulla,Baramulla,Jammu and Kashmir,Sustainable City
114953,Baramulla,Baramulla,Jammu and Kashmir,Innovation Hub
114954,Baramulla,Baramulla,Jammu and Kashmir,Entry Point
114955,Baramulla,Baramulla,Jammu and Kashmir,North
114956,Baramulla,Baramulla,Jammu and Kashmir,Kunj
114957,Baramulla,Baramulla,Jammu and Kashmir,West
114958,Baramulla,Baramulla,Jammu and Kashmir,Wing
114959,Baramulla,Baramulla,Jammu and Kashmir,GPO
114960,Baramulla,Baramulla,Jammu and Kashmir,Engineering
114961,Baramulla,Baramulla,Jammu and Kashmir,Oyster
114962,Baramulla,Baramulla,Jammu and Kashmir,Sea Cucumber
114963,Baramulla,Baramulla,Jammu and Kashmir,Trade Hub
114964,Baramulla,Baramulla,Jammu and Kashmir,Sea Cucumber
114965,Baramulla,Baramulla,Jammu and Kashmir,Street
114966,Baramulla,Baramulla,Jammu and Kashmir,Junction
114967,Baramulla,Baramulla,Jammu and Kashmir,Engineering
114968,Baramulla,Baramulla,Jammu and Kashmir,Traffic Circle
114969,Baramulla,Baramulla,Jammu and Kashmir,Oyster
114970,Baramulla,Baramulla,Jammu and Kashmir,Tourism Hub
114971,Baramulla,Baramulla,Jammu and Kashmir,Sustainable City
114972,Baramulla,Baramulla,Jammu and Kashmir,Prawn
114973,Baramulla,Baramulla,Jammu and Kashmir,Phase
114974,Baramulla,Baramulla,Jammu and Kashmir,Residency
114975,Baramulla,Baramulla,Jammu and Kashmir,Old City
114976,Baramulla,Baramulla,Jammu and Kashmir,Outskirts
114977,Baramulla,Baramulla,Jammu and Kashmir,Rabbit
114978,Baramulla,Baramulla,Jammu and Kashmir,Station
114979,Baramulla,Baramulla,Jammu and Kashmir,Airport
114980,Baramulla,Baramulla,Jammu and Kashmir,Education Hub
114981,Baramulla,Baramulla,Jammu and Kashmir,Fisheries
114982,Baramulla,Baramulla,Jammu and Kashmir,Sheep
114983,Baramulla,Baramulla,Jammu and Kashmir,Sponge
114984,Baramulla,Baramulla,Jammu and Kashmir,Exit Point
114985,Baramulla,Baramulla,Jammu and Kashmir,Prawn
114986,Baramulla,Baramulla,Jammu and Kashmir,Residential Area
114987,Baramulla,Baramulla,Jammu and Kashmir,Transport Hub
114988,Pulwama,Pulwama,Jammu and Kashmir,Scallop
114989,Pulwama,Pulwama,Jammu and Kashmir,Bus Stand
114990,Pulwama,Pulwama,Jammu and Kashmir,Suburb
114991,Pulwama,Pulwama,Jammu and Kashmir,Service Hub
114992,Pulwama,Pulwama,Jammu and Kashmir,Science
114993,Pulwama,Pulwama,Jammu and Kashmir,Hospital
114994,Pulwama,Pulwama,Jammu and Kashmir,Enclave
114995,Pulwama,Pulwama,Jammu and Kashmir,Business District
114996,Pulwama,Pulwama,Jammu and Kashmir,Cantonment
114997,Pulwama,Pulwama,Jammu and Kashmir,Smart City
114998,Pulwama,Pulwama,Jammu and Kashmir,Commerce
114999,Pulwama,Pulwama,Jammu and Kashmir,Healthcare Hub
115000,Pulwama,Pulwama,Jammu and Kashmir,Fish
115001,Pulwama,Pulwama,Jammu and Kashmir,Lobster
115002,Pulwama,Pulwama,Jammu and Kashmir,Sea Anemone
115003,Pulwama,Pulwama,Jammu and Kashmir,Sericulture
115004,Pulwama,Pulwama,Jammu and Kashmir,Border
115005,Pulwama,Pulwama,Jammu and Kashmir,Fisheries
115006,Pulwama,Pulwama,Jammu and Kashmir,Traffic Circle
115007,Pulwama,Pulwama,Jammu and Kashmir,Healthcare Hub
115008,Kupwara,Kupwara,Jammu and Kashmir,Building
115009,Kupwara,Kupwara,Jammu and Kashmir,Prawn
115010,Kupwara,Kupwara,Jammu and Kashmir,Scallop
115011,Kupwara,Kupwara,Jammu and Kashmir,Plaza
115012,Kupwara,Kupwara,Jammu and Kashmir,Special Economic Zone
115013,Kupwara,Kupwara,Jammu and Kashmir,Mussel
115014,Kupwara,Kupwara,Jammu and Kashmir,Science
115015,Kupwara,Kupwara,Jammu and Kashmir,Traffic Circle
115016,Kupwara,Kupwara,Jammu and Kashmir,Free Trade Zone
115017,Kupwara,Kupwara,Jammu and Kashmir,Sea Anemone
115018,Kupwara,Kupwara,Jammu and Kashmir,SEZ
115019,Kupwara,Kupwara,Jammu and Kashmir,Plaza
115020,Kupwara,Kupwara,Jammu and Kashmir,Dental
115021,Kupwara,Kupwara,Jammu and Kashmir,Innovation Hub
115022,Kupwara,Kupwara,Jammu and Kashmir,Border
115023,Kupwara,Kupwara,Jammu and Kashmir,Fisheries
115024,Kupwara,Kupwara,Jammu and Kashmir,Commerce
115025,Kupwara,Kupwara,Jammu and Kashmir,Market
115026,Kupwara,Kupwara,Jammu and Kashmir,Colony
115027,Kupwara,Kupwara,Jammu and Kashmir,Free Trade Zone
115028,Kupwara,Kupwara,Jammu and Kashmir,Border
115029,Kupwara,Kupwara,Jammu and Kashmir,Traffic Circle
115030,Kupwara,Kupwara,Jammu and Kashmir,Smart City
115031,Kupwara,Kupwara,Jammu and Kashmir,Poultry
115032,Kupwara,Kupwara,Jammu and Kashmir,City
115033,Budgam,Budgam,Jammu and Kashmir,Tech Park
115034,Budgam,Budgam,Jammu and Kashmir,Mussel
115035,Budgam,Budgam,Jammu and Kashmir,New City
115036,Budgam,Budgam,Jammu and Kashmir,Sponge
115037,Budgam,Budgam,Jammu and Kashmir,Eco City
115038,Budgam,Budgam,Jammu and Kashmir,Midtown
115039,Budgam,Budgam,Jammu and Kashmir,Airport
115040,Budgam,Budgam,Jammu and Kashmir,Lane
115041,Budgam,Budgam,Jammu and Kashmir,Bus Stand
115042,Budgam,Budgam,Jammu and Kashmir,Sea Anemone
115043,Budgam,Budgam,Jammu and Kashmir,Mussel
115044,Budgam,Budgam,Jammu and Kashmir,Fisheries
115045,Budgam,Budgam,Jammu and Kashmir,Airport
115046,Budgam,Budgam,Jammu and Kashmir,Veterinary
115047,Budgam,Budgam,Jammu and Kashmir,Tech Park
115048,Budgam,Budgam,Jammu and Kashmir,Hospital
115049,Budgam,Budgam,Jammu and Kashmir,Floor
115050,Budgam,Budgam,Jammu and Kashmir,Traffic Circle
115051,Budgam,Budgam,Jammu and Kashmir,Square
115052,Budgam,Budgam,Jammu and Kashmir,Complex
115053,Budgam,Budgam,Jammu and Kashmir,Lane
115054,Budgam,Budgam,Jammu and Kashmir,Pharmacy
115055,Budgam,Budgam,Jammu and Kashmir,Trade Hub
115056,Budgam,Budgam,Jammu and Kashmir,Border
115057,Budgam,Budgam,Jammu and Kashmir,South
115058,Budgam,Budgam,Jammu and Kashmir,Plaza
115059,Ganderbal,Ganderbal,Jammu and Kashmir,Pedestrian Zone
115060,Ganderbal,Ganderbal,Jammu and Kashmir,Uptown
115061,Ganderbal,Ganderbal,Jammu and Kashmir,Vihar
115062,Ganderbal,Ganderbal,Jammu and Kashmir,Industrial Estate
115063,Ganderbal,Ganderbal,Jammu and Kashmir,High Road
115064,Ganderbal,Ganderbal,Jammu and Kashmir,Square
115065,Ganderbal,Ganderbal,Jammu and Kashmir,Race Course
115066,Ganderbal,Ganderbal,Jammu and Kashmir,Digital City
115067,Ganderbal,Ganderbal,Jammu and Kashmir,Sea Urchin
115068,Ganderbal,Ganderbal,Jammu and Kashmir,Kunj
115069,Ganderbal,Ganderbal,Jammu and Kashmir,Business District
115070,Ganderbal,Ganderbal,Jammu and Kashmir,Next Gen City
115071,Ganderbal,Ganderbal,Jammu and Kashmir,Road
115072,Ganderbal,Ganderbal,Jammu and Kashmir,Station
115073,Ganderbal,Ganderbal,Jammu and Kashmir,Business District
115074,Ganderbal,Ganderbal,Jammu and Kashmir,Starfish
115075,Ganderbal,Ganderbal,Jammu and Kashmir,Abalone
115076,Ganderbal,Ganderbal,Jammu and Kashmir,Innovation Hub
115077,Ganderbal,Ganderbal,Jammu and Kashmir,Industrial Area
115078,Ganderbal,Ganderbal,Jammu and Kashmir,Commerce
115079,Bandipora,Bandipora,Jammu and Kashmir,Shopping District
115080,Bandipora,Bandipora,Jammu and Kashmir,Smart City
115081,Bandipora,Bandipora,Jammu and Kashmir,Downtown
115082,Bandipora,Bandipora,Jammu and Kashmir,Sericulture
115083,Bandipora,Bandipora,Jammu and Kashmir,Circle
115084,Bandipora,Bandipora,Jammu and Kashmir,Residential Area
115085,Bandipora,Bandipora,Jammu and Kashmir,Suite
115086,Bandipora,Bandipora,Jammu and Kashmir,Industrial Area
115087,Bandipora,Bandipora,Jammu and Kashmir,Wing
115088,Bandipora,Bandipora,Jammu and Kashmir,Suburb
115089,Bandipora,Bandipora,Jammu and Kashmir,SEZ
115090,Bandipora,Bandipora,Jammu and Kashmir,Horticulture
115091,Bandipora,Bandipora,Jammu and Kashmir,Bus Stand
115092,Bandipora,Bandipora,Jammu and Kashmir,Race Course
115093,Bandipora,Bandipora,Jammu and Kashmir,Lobster
115094,Bandipora,Bandipora,Jammu and Kashmir,Uptown
115095,Bandipora,Bandipora,Jammu and Kashmir,Hospital
115096,Bandipora,Bandipora,Jammu and Kashmir,Dairy
115097,Bandipora,Bandipora,Jammu and Kashmir,Pharmacy
115098,Bandipora,Bandipora,Jammu and Kashmir,Sustainable City
115099,Bandipora,Bandipora,Jammu and Kashmir,Colony
115100,Bandipora,Bandipora,Jammu and Kashmir,Residency
115101,Bandipora,Bandipora,Jammu and Kashmir,Exit Point
115102,Bandipora,Bandipora,Jammu and Kashmir,Airport
115103,Bandipora,Bandipora,Jammu and Kashmir,Sea Cucumber
115104,Bandipora,Bandipora,Jammu and Kashmir,Arts
115105,Bandipora,Bandipora,Jammu and Kashmir,GPO
115106,Bandipora,Bandipora,Jammu and Kashmir,Commercial Area
115107,Bandipora,Bandipora,Jammu and Kashmir,Plaza
115108,Bandipora,Bandipora,Jammu and Kashmir,Logistics Hub
115109,Bandipora,Bandipora,Jammu and Kashmir,Lane
115110,Bandipora,Bandipora,Jammu and Kashmir,Arts
115111,Bandipora,Bandipora,Jammu and Kashmir,Colony
115112,Bandipora,Bandipora,Jammu and Kashmir,Coral
115113,Bandipora,Bandipora,Jammu and Kashmir,Seaweed
115114,Bandipora,Bandipora,Jammu and Kashmir,Entertainment Zone
115115,Bandipora,Bandipora,Jammu and Kashmir,Commercial Area
115116,Bandipora,Bandipora,Jammu and Kashmir,Eco City
115117,Bandipora,Bandipora,Jammu and Kashmir,Hospital
115118,Bandipora,Bandipora,Jammu and Kashmir,Modern City
115119,Bandipora,Bandipora,Jammu and Kashmir,Modern City
115120,Shopian,Shopian,Jammu and Kashmir,Suite
115121,Shopian,Shopian,Jammu and Kashmir,Sheep
115122,Shopian,Shopian,Jammu and Kashmir,Veterinary
115123,Shopian,Shopian,Jammu and Kashmir,Poultry
115124,Shopian,Shopian,Jammu and Kashmir,Enclave
115125,Shopian,Shopian,Jammu and Kashmir,Hospital
115126,Shopian,Shopian,Jammu and Kashmir,Seaweed
115127,Shopian,Shopian,Jammu and Kashmir,Rabbit
115128,Shopian,Shopian,Jammu and Kashmir,Engineering
115129,Shopian,Shopian,Jammu and Kashmir,Industrial Estate
115130,Shopian,Shopian,Jammu and Kashmir,Traffic Circle
115131,Shopian,Shopian,Jammu and Kashmir,City
115132,Shopian,Shopian,Jammu and Kashmir,Special Economic Zone
115133,Shopian,Shopian,Jammu and Kashmir,Road
115134,Shopian,Shopian,Jammu and Kashmir,Sea Cucumber
115135,Shopian,Shopian,Jammu and Kashmir,Future City
115136,Shopian,Shopian,Jammu and Kashmir,Periphery
115137,Shopian,Shopian,Jammu and Kashmir,Block
115138,Shopian,Shopian,Jammu and Kashmir,Market
115139,Shopian,Shopian,Jammu and Kashmir,Sea Cucumber
115140,Shopian,Shopian,Jammu and Kashmir,Sericulture
115141,Shopian,Shopian,Jammu and Kashmir,Arts
115142,Shopian,Shopian,Jammu and Kashmir,Education Hub
115143,Shopian,Shopian,Jammu and Kashmir,Shopping District
115144,Shopian,Shopian,Jammu and Kashmir,Crab
115145,Kulgam,Kulgam,Jammu and Kashmir,Tech Park
115146,Kulgam,Kulgam,Jammu and Kashmir,Exit Point
115147,Kulgam,Kulgam,Jammu and Kashmir,Station
115148,Kulgam,Kulgam,Jammu and Kashmir,North
115149,Kulgam,Kulgam,Jammu and Kashmir,Crossing
115150,Kulgam,Kulgam,Jammu and Kashmir,Prawn
115151,Kulgam,Kulgam,Jammu and Kashmir,Mall
115152,Kulgam,Kulgam,Jammu and Kashmir,Suite
115153,Kulgam,Kulgam,Jammu and Kashmir,Heritage Area
115154,Kulgam,Kulgam,Jammu and Kashmir,SEZ
115155,Kulgam,Kulgam,Jammu and Kashmir,Suite
115156,Kulgam,Kulgam,Jammu and Kashmir,Market
115157,Kulgam,Kulgam,Jammu and Kashmir,High Road
115158,Kulgam,Kulgam,Jammu and Kashmir,Business Park
115159,Kulgam,Kulgam,Jammu and Kashmir,Business District
115160,Kulgam,Kulgam,Jammu and Kashmir,Hospital
115161,Kulgam,Kulgam,Jammu and Kashmir,Business Park
115162,Kulgam,Kulgam,Jammu and Kashmir,College
115163,Kulgam,Kulgam,Jammu and Kashmir,Downtown
115164,Kulgam,Kulgam,Jammu and Kashmir,Central
115165,Kulgam,Kulgam,Jammu and Kashmir,Race Course
115166,Kulgam,Kulgam,Jammu and Kashmir,Lane
115167,Kulgam,Kulgam,Jammu and Kashmir,Kunj
115168,Kulgam,Kulgam,Jammu and Kashmir,Jellyfish
115169,Kulgam,Kulgam,Jammu and Kashmir,Avenue
115170,Kulgam,Kulgam,Jammu and Kashmir,Innovation Hub
115171,Kulgam,Kulgam,Jammu and Kashmir,Border
115172,Kulgam,Kulgam,Jammu and Kashmir,Park
115173,Kulgam,Kulgam,Jammu and Kashmir,Periphery
115174,Kulgam,Kulgam,Jammu and Kashmir,Colony
115175,Kulgam,Kulgam,Jammu and Kashmir,Barracks
115176,Kulgam,Kulgam,Jammu and Kashmir,Startup Hub
115177,Rajouri,Rajouri,Jammu and Kashmir,Hospital
115178,Rajouri,Rajouri,Jammu and Kashmir,Floor
115179,Rajouri,Rajouri,Jammu and Kashmir,Main
115180,Rajouri,Rajouri,Jammu and Kashmir,Scallop
115181,Rajouri,Rajouri,Jammu and Kashmir,Cantonment
115182,Rajouri,Rajouri,Jammu and Kashmir,Outskirts
115183,Rajouri,Rajouri,Jammu and Kashmir,Future City
115184,Rajouri,Rajouri,Jammu and Kashmir,Fisheries
115185,Rajouri,Rajouri,Jammu and Kashmir,Street
115186,Rajouri,Rajouri,Jammu and Kashmir,Floor
115187,Rajouri,Rajouri,Jammu and Kashmir,Street
115188,Rajouri,Rajouri,Jammu and Kashmir,Square
115189,Rajouri,Rajouri,Jammu and Kashmir,Street
115190,Rajouri,Rajouri,Jammu and Kashmir,Export Zone
115191,Rajouri,Rajouri,Jammu and Kashmir,Fort
115192,Rajouri,Rajouri,Jammu and Kashmir,Sector
115193,Rajouri,Rajouri,Jammu and Kashmir,Exit Point
115194,Rajouri,Rajouri,Jammu and Kashmir,Avenue
115195,Rajouri,Rajouri,Jammu and Kashmir,Smart City
115196,Rajouri,Rajouri,Jammu and Kashmir,University
115197,Rajouri,Rajouri,Jammu and Kashmir,Technology Hub
115198,Rajouri,Rajouri,Jammu and Kashmir,West
115199,Rajouri,Rajouri,Jammu and Kashmir,Service Hub
115200,Rajouri,Rajouri,Jammu and Kashmir,Downtown
115201,Rajouri,Rajouri,Jammu and Kashmir,Agriculture
115202,Rajouri,Rajouri,Jammu and Kashmir,Sponge
115203,Rajouri,Rajouri,Jammu and Kashmir,Innovation Hub
115204,Rajouri,Rajouri,Jammu and Kashmir,High Road
115205,Rajouri,Rajouri,Jammu and Kashmir,Startup Hub
115206,Rajouri,Rajouri,Jammu and Kashmir,Sustainable City
115207,Rajouri,Rajouri,Jammu and Kashmir,Eco City
115208,Rajouri,Rajouri,Jammu and Kashmir,Building
115209,Rajouri,Rajouri,Jammu and Kashmir,Heritage Area
115210,Rajouri,Rajouri,Jammu and Kashmir,Oyster
115211,Rajouri,Rajouri,Jammu and Kashmir,Lobster
115212,Rajouri,Rajouri,Jammu and Kashmir,Race Course
115213,Rajouri,Rajouri,Jammu and Kashmir,Plaza
115214,Rajouri,Rajouri,Jammu and Kashmir,Horticulture
115215,Poonch,Poonch,Jammu and Kashmir,Pig
115216,Poonch,Poonch,Jammu and Kashmir,Commercial Area
115217,Poonch,Poonch,Jammu and Kashmir,Gateway
115218,Poonch,Poonch,Jammu and Kashmir,Tech Park
115219,Poonch,Poonch,Jammu and Kashmir,Seaweed
115220,Poonch,Poonch,Jammu and Kashmir,Barracks
115221,Poonch,Poonch,Jammu and Kashmir,High Road
115222,Poonch,Poonch,Jammu and Kashmir,High Road
115223,Poonch,Poonch,Jammu and Kashmir,Periphery
115224,Poonch,Poonch,Jammu and Kashmir,Seaweed
115225,Poonch,Poonch,Jammu and Kashmir,Goat
115226,Poonch,Poonch,Jammu and Kashmir,Kunj
115227,Poonch,Poonch,Jammu and Kashmir,Mall
115228,Poonch,Poonch,Jammu and Kashmir,Law
115229,Poonch,Poonch,Jammu and Kashmir,Avenue
115230,Poonch,Poonch,Jammu and Kashmir,Nursing
115231,Poonch,Poonch,Jammu and Kashmir,Entertainment Zone
115232,Poonch,Poonch,Jammu and Kashmir,Tourism Hub
115233,Poonch,Poonch,Jammu and Kashmir,SEZ
115234,Poonch,Poonch,Jammu and Kashmir,Jellyfish
115235,Poonch,Poonch,Jammu and Kashmir,Pedestrian Zone
115236,Poonch,Poonch,Jammu and Kashmir,Palace
115237,Poonch,Poonch,Jammu and Kashmir,Sheep
115238,Poonch,Poonch,Jammu and Kashmir,Transport Hub
115239,Poonch,Poonch,Jammu and Kashmir,Periphery
115240,Poonch,Poonch,Jammu and Kashmir,Junction
115241,Poonch,Poonch,Jammu and Kashmir,Commerce
115242,Poonch,Poonch,Jammu and Kashmir,Fort
115243,Poonch,Poonch,Jammu and Kashmir,Junction
115244,Poonch,Poonch,Jammu and Kashmir,Jellyfish
115245,Poonch,Poonch,Jammu and Kashmir,Agriculture
115246,Poonch,Poonch,Jammu and Kashmir,Crab
115247,Poonch,Poonch,Jammu and Kashmir,Sponge
115248,Poonch,Poonch,Jammu and Kashmir,Commerce
115249,Poonch,Poonch,Jammu and Kashmir,Modern City
115250,Poonch,Poonch,Jammu and Kashmir,Shopping District
115251,Poonch,Poonch,Jammu and Kashmir,Abalone
