pincode,city,district,state,area
425843,Jalgaon,Jalgaon,Maharashtra,Law
425844,Jalgaon,Jalgaon,Maharashtra,East
425845,Jalgaon,Jalgaon,Maharashtra,Commercial Area
425846,Jalgaon,Jalgaon,Maharashtra,Digital City
425847,Jalgaon,Jalgaon,Maharashtra,Crossing
425848,Jalgaon,Jalgaon,Maharashtra,Central
425849,Jalgaon,Jalgaon,Maharashtra,Smart City
425850,Jalgaon,Jalgaon,Maharashtra,GPO
425851,Jalgaon,Jalgaon,Maharashtra,Digital City
425852,Jalgaon,Jalgaon,Maharashtra,Arts
425853,Jalgaon,Jalgaon,Maharashtra,College
425854,Jalgaon,Jalgaon,Maharashtra,Entertainment Zone
425855,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425856,Jalgaon,Jalgaon,Maharashtra,Downtown
425857,Jalgaon,Jalgaon,Maharashtra,Medical
425858,Jalgaon,Jalgaon,Maharashtra,Roundabout
425859,Jalgaon,Jalgaon,Maharashtra,Law
425860,Jalgaon,Jalgaon,Maharashtra,Hospital
425861,Jalgaon,Jalgaon,Maharashtra,Smart City
425862,Jalgaon,Jalgaon,Maharashtra,Downtown
425863,Jalgaon,Jalgaon,Maharashtra,Smart City
425864,Jalgaon,Jalgaon,Maharashtra,Station
425865,Jalgaon,Jalgaon,Maharashtra,Engineering
425866,Jalgaon,Jalgaon,Maharashtra,Main
425867,Jalgaon,Jalgaon,Maharashtra,North
425868,Jalgaon,Jalgaon,Maharashtra,East
425869,Jalgaon,Jalgaon,Maharashtra,Entertainment Zone
425870,Jalgaon,Jalgaon,Maharashtra,Entertainment Zone
425871,Jalgaon,Jalgaon,Maharashtra,Medical
425872,Jalgaon,Jalgaon,Maharashtra,Airport
425873,Jalgaon,Jalgaon,Maharashtra,Roundabout
425874,Jalgaon,Jalgaon,Maharashtra,Law
425875,Jalgaon,Jalgaon,Maharashtra,Airport
425876,Jalgaon,Jalgaon,Maharashtra,Smart City
425877,Jalgaon,Jalgaon,Maharashtra,Hospital
425878,Jalgaon,Jalgaon,Maharashtra,Shopping District
425879,Jalgaon,Jalgaon,Maharashtra,New City
425880,Jalgaon,Jalgaon,Maharashtra,GPO
425881,Jalgaon,Jalgaon,Maharashtra,Main
425882,Jalgaon,Jalgaon,Maharashtra,Cultural District
425883,Jalgaon,Jalgaon,Maharashtra,Airport
425884,Jalgaon,Jalgaon,Maharashtra,Arts
425885,Jalgaon,Jalgaon,Maharashtra,Market
425886,Jalgaon,Jalgaon,Maharashtra,Entertainment Zone
425887,Jalgaon,Jalgaon,Maharashtra,Shopping District
425888,Jalgaon,Jalgaon,Maharashtra,Digital City
425889,Jalgaon,Jalgaon,Maharashtra,Airport
425890,Jalgaon,Jalgaon,Maharashtra,Pharmacy
425891,Jalgaon,Jalgaon,Maharashtra,South
425892,Jalgaon,Jalgaon,Maharashtra,Nursing
425893,Jalgaon,Jalgaon,Maharashtra,Crossing
425894,Jalgaon,Jalgaon,Maharashtra,Residential Area
425895,Jalgaon,Jalgaon,Maharashtra,Industrial Area
425896,Jalgaon,Jalgaon,Maharashtra,Science
425897,Jalgaon,Jalgaon,Maharashtra,Medical
425898,Jalgaon,Jalgaon,Maharashtra,Junction
425899,Jalgaon,Jalgaon,Maharashtra,Central
425900,Jalgaon,Jalgaon,Maharashtra,Digital City
425901,Jalgaon,Jalgaon,Maharashtra,Shopping District
425902,Jalgaon,Jalgaon,Maharashtra,New City
425903,Jalgaon,Jalgaon,Maharashtra,Smart City
425904,Jalgaon,Jalgaon,Maharashtra,College
425905,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425906,Jalgaon,Jalgaon,Maharashtra,Commerce
425907,Jalgaon,Jalgaon,Maharashtra,Hospital
425908,Jalgaon,Jalgaon,Maharashtra,Shopping District
425909,Jalgaon,Jalgaon,Maharashtra,Old City
425910,Jalgaon,Jalgaon,Maharashtra,Central
425911,Jalgaon,Jalgaon,Maharashtra,Digital City
425912,Jalgaon,Jalgaon,Maharashtra,Nursing
425913,Jalgaon,Jalgaon,Maharashtra,GPO
425914,Jalgaon,Jalgaon,Maharashtra,West
425915,Jalgaon,Jalgaon,Maharashtra,Station
425916,Jalgaon,Jalgaon,Maharashtra,GPO
425917,Jalgaon,Jalgaon,Maharashtra,Downtown
425918,Jalgaon,Jalgaon,Maharashtra,East
425919,Jalgaon,Jalgaon,Maharashtra,Nursing
425920,Jalgaon,Jalgaon,Maharashtra,Heritage Area
425921,Jalgaon,Jalgaon,Maharashtra,Junction
425922,Jalgaon,Jalgaon,Maharashtra,Downtown
425923,Jalgaon,Jalgaon,Maharashtra,City
425924,Jalgaon,Jalgaon,Maharashtra,Nursing
425925,Jalgaon,Jalgaon,Maharashtra,Heritage Area
425926,Jalgaon,Jalgaon,Maharashtra,Junction
425927,Jalgaon,Jalgaon,Maharashtra,GPO
425928,Jalgaon,Jalgaon,Maharashtra,Roundabout
425929,Jalgaon,Jalgaon,Maharashtra,Science
425930,Jalgaon,Jalgaon,Maharashtra,Cultural District
425931,Jalgaon,Jalgaon,Maharashtra,Industrial Area
425932,Jalgaon,Jalgaon,Maharashtra,South
425933,Jalgaon,Jalgaon,Maharashtra,Shopping District
425934,Jalgaon,Jalgaon,Maharashtra,Medical
425935,Jalgaon,Jalgaon,Maharashtra,Hospital
425936,Jalgaon,Jalgaon,Maharashtra,Nursing
425937,Jalgaon,Jalgaon,Maharashtra,Commercial Area
425938,Jalgaon,Jalgaon,Maharashtra,Station
425939,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425940,Jalgaon,Jalgaon,Maharashtra,Medical
425941,Jalgaon,Jalgaon,Maharashtra,New City
425942,Jalgaon,Jalgaon,Maharashtra,GPO
425943,Jalgaon,Jalgaon,Maharashtra,New City
425944,Jalgaon,Jalgaon,Maharashtra,East
425945,Jalgaon,Jalgaon,Maharashtra,Engineering
425946,Jalgaon,Jalgaon,Maharashtra,City
425947,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425948,Jalgaon,Jalgaon,Maharashtra,North
425949,Jalgaon,Jalgaon,Maharashtra,South
425950,Jalgaon,Jalgaon,Maharashtra,College
425951,Jalgaon,Jalgaon,Maharashtra,Cultural District
425952,Jalgaon,Jalgaon,Maharashtra,Hospital
425953,Jalgaon,Jalgaon,Maharashtra,College
425954,Jalgaon,Jalgaon,Maharashtra,Science
425955,Jalgaon,Jalgaon,Maharashtra,Old City
425956,Jalgaon,Jalgaon,Maharashtra,New City
425957,Jalgaon,Jalgaon,Maharashtra,Downtown
425958,Jalgaon,Jalgaon,Maharashtra,Roundabout
425959,Jalgaon,Jalgaon,Maharashtra,Suburb
425960,Jalgaon,Jalgaon,Maharashtra,University
425961,Jalgaon,Jalgaon,Maharashtra,Residential Area
425962,Jalgaon,Jalgaon,Maharashtra,Science
425963,Jalgaon,Jalgaon,Maharashtra,Main
425964,Jalgaon,Jalgaon,Maharashtra,Old City
425965,Jalgaon,Jalgaon,Maharashtra,Main
425966,Jalgaon,Jalgaon,Maharashtra,Commercial Area
425967,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425968,Jalgaon,Jalgaon,Maharashtra,Pharmacy
425969,Jalgaon,Jalgaon,Maharashtra,GPO
425970,Jalgaon,Jalgaon,Maharashtra,Nursing
425971,Jalgaon,Jalgaon,Maharashtra,South
425972,Jalgaon,Jalgaon,Maharashtra,Law
425973,Jalgaon,Jalgaon,Maharashtra,Law
425974,Jalgaon,Jalgaon,Maharashtra,North
425975,Jalgaon,Jalgaon,Maharashtra,GPO
425976,Jalgaon,Jalgaon,Maharashtra,Downtown
425977,Jalgaon,Jalgaon,Maharashtra,Heritage Area
425978,Jalgaon,Jalgaon,Maharashtra,Engineering
425979,Jalgaon,Jalgaon,Maharashtra,Commerce
425980,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425981,Jalgaon,Jalgaon,Maharashtra,Engineering
425982,Jalgaon,Jalgaon,Maharashtra,Junction
425983,Jalgaon,Jalgaon,Maharashtra,City
425984,Jalgaon,Jalgaon,Maharashtra,Central
425985,Jalgaon,Jalgaon,Maharashtra,Commercial Area
425986,Jalgaon,Jalgaon,Maharashtra,Mixed Use
425987,Jalgaon,Jalgaon,Maharashtra,Shopping District
425988,Jalgaon,Jalgaon,Maharashtra,Nursing
425989,Jalgaon,Jalgaon,Maharashtra,Downtown
425990,Jalgaon,Jalgaon,Maharashtra,Station
425991,Jalgaon,Jalgaon,Maharashtra,Engineering
425992,Jalgaon,Jalgaon,Maharashtra,Outskirts
425993,Jalgaon,Jalgaon,Maharashtra,Airport
425994,Jalgaon,Jalgaon,Maharashtra,Main
425995,Jalgaon,Jalgaon,Maharashtra,City
425996,Jalgaon,Jalgaon,Maharashtra,City
425997,Jalgaon,Jalgaon,Maharashtra,Heritage Area
425998,Jalgaon,Jalgaon,Maharashtra,Law
425999,Jalgaon,Jalgaon,Maharashtra,Digital City
444001,Akola,Akola,Maharashtra,Commerce
444002,Akola,Akola,Maharashtra,East
444003,Akola,Akola,Maharashtra,Pharmacy
444004,Akola,Akola,Maharashtra,West
444005,Akola,Akola,Maharashtra,Mixed Use
444006,Akola,Akola,Maharashtra,Mixed Use
444007,Akola,Akola,Maharashtra,Medical
444008,Akola,Akola,Maharashtra,Outskirts
444009,Akola,Akola,Maharashtra,Junction
444010,Akola,Akola,Maharashtra,North
444011,Akola,Akola,Maharashtra,Downtown
444012,Akola,Akola,Maharashtra,Shopping District
444013,Akola,Akola,Maharashtra,Commerce
444014,Akola,Akola,Maharashtra,Arts
444015,Akola,Akola,Maharashtra,Nursing
444016,Akola,Akola,Maharashtra,Cultural District
444017,Akola,Akola,Maharashtra,Medical
444018,Akola,Akola,Maharashtra,Medical
444019,Akola,Akola,Maharashtra,Pharmacy
444020,Akola,Akola,Maharashtra,Hospital
444021,Akola,Akola,Maharashtra,Crossing
444022,Akola,Akola,Maharashtra,Law
444023,Akola,Akola,Maharashtra,Central
444024,Akola,Akola,Maharashtra,Old City
444025,Akola,Akola,Maharashtra,Outskirts
444026,Akola,Akola,Maharashtra,Law
444027,Akola,Akola,Maharashtra,West
444028,Akola,Akola,Maharashtra,Dental
444029,Akola,Akola,Maharashtra,Residential Area
444030,Akola,Akola,Maharashtra,North
444031,Akola,Akola,Maharashtra,Arts
444032,Akola,Akola,Maharashtra,Crossing
444033,Akola,Akola,Maharashtra,Residential Area
444034,Akola,Akola,Maharashtra,East
444035,Akola,Akola,Maharashtra,Downtown
444036,Akola,Akola,Maharashtra,Crossing
444037,Akola,Akola,Maharashtra,Mixed Use
444038,Akola,Akola,Maharashtra,Dental
444039,Akola,Akola,Maharashtra,Old City
444040,Akola,Akola,Maharashtra,East
444041,Akola,Akola,Maharashtra,Mixed Use
444042,Akola,Akola,Maharashtra,Central
444043,Akola,Akola,Maharashtra,GPO
444044,Akola,Akola,Maharashtra,Pharmacy
444045,Akola,Akola,Maharashtra,Business Park
444046,Akola,Akola,Maharashtra,Commerce
444047,Akola,Akola,Maharashtra,Entertainment Zone
444048,Akola,Akola,Maharashtra,Junction
444049,Akola,Akola,Maharashtra,Commerce
444050,Akola,Akola,Maharashtra,Central
444051,Akola,Akola,Maharashtra,Residential Area
444052,Akola,Akola,Maharashtra,Medical
444053,Akola,Akola,Maharashtra,Digital City
444054,Akola,Akola,Maharashtra,North
444055,Akola,Akola,Maharashtra,College
444056,Akola,Akola,Maharashtra,Roundabout
444057,Akola,Akola,Maharashtra,Commercial Area
444058,Akola,Akola,Maharashtra,Heritage Area
444059,Akola,Akola,Maharashtra,Downtown
444060,Akola,Akola,Maharashtra,Residential Area
444061,Akola,Akola,Maharashtra,Engineering
444062,Akola,Akola,Maharashtra,Mixed Use
444063,Akola,Akola,Maharashtra,Commercial Area
444064,Akola,Akola,Maharashtra,Business Park
444065,Akola,Akola,Maharashtra,South
444066,Akola,Akola,Maharashtra,North
444067,Akola,Akola,Maharashtra,Shopping District
444068,Akola,Akola,Maharashtra,Nursing
444069,Akola,Akola,Maharashtra,College
444070,Akola,Akola,Maharashtra,Mixed Use
444071,Akola,Akola,Maharashtra,Crossing
444072,Akola,Akola,Maharashtra,Shopping District
444073,Akola,Akola,Maharashtra,Business Park
444074,Akola,Akola,Maharashtra,Dental
444075,Akola,Akola,Maharashtra,Downtown
444076,Akola,Akola,Maharashtra,South
444077,Akola,Akola,Maharashtra,Commerce
444078,Akola,Akola,Maharashtra,Commerce
444079,Akola,Akola,Maharashtra,Science
444080,Akola,Akola,Maharashtra,Dental
444081,Akola,Akola,Maharashtra,Arts
444082,Akola,Akola,Maharashtra,Station
444083,Akola,Akola,Maharashtra,Entertainment Zone
444084,Akola,Akola,Maharashtra,Commerce
444085,Akola,Akola,Maharashtra,Suburb
444086,Akola,Akola,Maharashtra,GPO
444087,Akola,Akola,Maharashtra,Business Park
444088,Akola,Akola,Maharashtra,Medical
444089,Akola,Akola,Maharashtra,North
444090,Akola,Akola,Maharashtra,Residential Area
444091,Akola,Akola,Maharashtra,Dental
444092,Akola,Akola,Maharashtra,Shopping District
444093,Akola,Akola,Maharashtra,Residential Area
444094,Akola,Akola,Maharashtra,Entertainment Zone
444095,Akola,Akola,Maharashtra,Downtown
444096,Akola,Akola,Maharashtra,Engineering
444097,Akola,Akola,Maharashtra,Commercial Area
444098,Akola,Akola,Maharashtra,Engineering
444099,Akola,Akola,Maharashtra,GPO
444100,Akola,Akola,Maharashtra,Shopping District
444101,Akola,Akola,Maharashtra,Main
444102,Akola,Akola,Maharashtra,Residential Area
444103,Akola,Akola,Maharashtra,Commercial Area
444104,Akola,Akola,Maharashtra,Smart City
444105,Akola,Akola,Maharashtra,Arts
444106,Akola,Akola,Maharashtra,Nursing
444107,Akola,Akola,Maharashtra,Pharmacy
444108,Akola,Akola,Maharashtra,Residential Area
444109,Akola,Akola,Maharashtra,Arts
444110,Akola,Akola,Maharashtra,Engineering
444111,Akola,Akola,Maharashtra,Cultural District
444112,Akola,Akola,Maharashtra,South
444113,Akola,Akola,Maharashtra,Digital City
444114,Akola,Akola,Maharashtra,Business Park
444115,Akola,Akola,Maharashtra,Airport
444116,Akola,Akola,Maharashtra,Nursing
444117,Akola,Akola,Maharashtra,Residential Area
444118,Akola,Akola,Maharashtra,College
444119,Akola,Akola,Maharashtra,Hospital
444120,Akola,Akola,Maharashtra,Junction
444121,Akola,Akola,Maharashtra,Pharmacy
444122,Akola,Akola,Maharashtra,Residential Area
444123,Akola,Akola,Maharashtra,Medical
444124,Akola,Akola,Maharashtra,Nursing
444125,Akola,Akola,Maharashtra,Residential Area
444126,Akola,Akola,Maharashtra,Smart City
444127,Akola,Akola,Maharashtra,City
444128,Akola,Akola,Maharashtra,Pharmacy
444129,Akola,Akola,Maharashtra,Digital City
444130,Akola,Akola,Maharashtra,South
444131,Akola,Akola,Maharashtra,University
444132,Akola,Akola,Maharashtra,New City
444133,Akola,Akola,Maharashtra,Residential Area
444134,Akola,Akola,Maharashtra,North
444135,Akola,Akola,Maharashtra,Nursing
444136,Akola,Akola,Maharashtra,Pharmacy
444137,Akola,Akola,Maharashtra,University
444138,Akola,Akola,Maharashtra,Cultural District
444139,Akola,Akola,Maharashtra,Old City
444140,Akola,Akola,Maharashtra,Mixed Use
444141,Akola,Akola,Maharashtra,Old City
444142,Akola,Akola,Maharashtra,Suburb
444143,Akola,Akola,Maharashtra,South
444144,Akola,Akola,Maharashtra,Dental
444145,Akola,Akola,Maharashtra,Science
444146,Akola,Akola,Maharashtra,Station
444147,Akola,Akola,Maharashtra,Crossing
444148,Akola,Akola,Maharashtra,Science
444149,Akola,Akola,Maharashtra,Smart City
444150,Akola,Akola,Maharashtra,Arts
444151,Akola,Akola,Maharashtra,West
444152,Akola,Akola,Maharashtra,Roundabout
444153,Akola,Akola,Maharashtra,Outskirts
444154,Akola,Akola,Maharashtra,South
444155,Akola,Akola,Maharashtra,Law
444156,Akola,Akola,Maharashtra,Shopping District
444157,Akola,Akola,Maharashtra,Arts
444158,Akola,Akola,Maharashtra,Business Park
444159,Akola,Akola,Maharashtra,Outskirts
444160,Akola,Akola,Maharashtra,Smart City
444161,Akola,Akola,Maharashtra,Arts
444162,Akola,Akola,Maharashtra,Smart City
444163,Akola,Akola,Maharashtra,Smart City
444164,Akola,Akola,Maharashtra,City
444165,Akola,Akola,Maharashtra,City
444166,Akola,Akola,Maharashtra,College
444167,Akola,Akola,Maharashtra,Station
444168,Akola,Akola,Maharashtra,Commercial Area
444169,Akola,Akola,Maharashtra,Smart City
444170,Akola,Akola,Maharashtra,Entertainment Zone
444171,Akola,Akola,Maharashtra,Airport
444172,Akola,Akola,Maharashtra,City
444173,Akola,Akola,Maharashtra,Law
444174,Akola,Akola,Maharashtra,Smart City
444175,Akola,Akola,Maharashtra,Nursing
444176,Akola,Akola,Maharashtra,College
444177,Akola,Akola,Maharashtra,Dental
444178,Akola,Akola,Maharashtra,Pharmacy
444179,Akola,Akola,Maharashtra,Crossing
444180,Akola,Akola,Maharashtra,Station
444181,Akola,Akola,Maharashtra,South
444182,Akola,Akola,Maharashtra,College
444183,Akola,Akola,Maharashtra,Station
444184,Akola,Akola,Maharashtra,Heritage Area
444185,Akola,Akola,Maharashtra,Commercial Area
444186,Akola,Akola,Maharashtra,College
444187,Akola,Akola,Maharashtra,City
444188,Akola,Akola,Maharashtra,West
444189,Akola,Akola,Maharashtra,Downtown
444190,Akola,Akola,Maharashtra,Residential Area
444191,Akola,Akola,Maharashtra,Industrial Area
444192,Akola,Akola,Maharashtra,Downtown
444193,Akola,Akola,Maharashtra,East
444194,Akola,Akola,Maharashtra,Business Park
444195,Akola,Akola,Maharashtra,Cultural District
444196,Akola,Akola,Maharashtra,Residential Area
444197,Akola,Akola,Maharashtra,Central
444198,Akola,Akola,Maharashtra,Smart City
444199,Akola,Akola,Maharashtra,University
444200,Akola,Akola,Maharashtra,Main
444201,Akola,Akola,Maharashtra,Smart City
444202,Akola,Akola,Maharashtra,Downtown
444203,Akola,Akola,Maharashtra,Smart City
444204,Akola,Akola,Maharashtra,Outskirts
444205,Akola,Akola,Maharashtra,Outskirts
444206,Akola,Akola,Maharashtra,Old City
444207,Akola,Akola,Maharashtra,Main
444208,Akola,Akola,Maharashtra,Industrial Area
444209,Akola,Akola,Maharashtra,Old City
444210,Akola,Akola,Maharashtra,Law
444211,Akola,Akola,Maharashtra,Heritage Area
444212,Akola,Akola,Maharashtra,Main
444213,Akola,Akola,Maharashtra,Main
444214,Akola,Akola,Maharashtra,Pharmacy
444215,Akola,Akola,Maharashtra,East
444216,Akola,Akola,Maharashtra,New City
444217,Akola,Akola,Maharashtra,Downtown
444218,Akola,Akola,Maharashtra,Business Park
444219,Akola,Akola,Maharashtra,Medical
444220,Akola,Akola,Maharashtra,Suburb
444221,Akola,Akola,Maharashtra,South
444222,Akola,Akola,Maharashtra,New City
444223,Akola,Akola,Maharashtra,Shopping District
444224,Akola,Akola,Maharashtra,Downtown
444225,Akola,Akola,Maharashtra,Outskirts
444226,Akola,Akola,Maharashtra,Arts
444227,Akola,Akola,Maharashtra,Engineering
444228,Akola,Akola,Maharashtra,University
444229,Akola,Akola,Maharashtra,City
444230,Akola,Akola,Maharashtra,Heritage Area
444231,Akola,Akola,Maharashtra,Cultural District
444232,Akola,Akola,Maharashtra,Downtown
444233,Akola,Akola,Maharashtra,Engineering
444234,Akola,Akola,Maharashtra,Commercial Area
444235,Akola,Akola,Maharashtra,Downtown
444236,Akola,Akola,Maharashtra,South
444237,Akola,Akola,Maharashtra,City
444238,Akola,Akola,Maharashtra,New City
444239,Akola,Akola,Maharashtra,Station
444240,Akola,Akola,Maharashtra,Airport
444241,Akola,Akola,Maharashtra,Junction
444242,Akola,Akola,Maharashtra,Outskirts
444243,Akola,Akola,Maharashtra,Main
444244,Akola,Akola,Maharashtra,Outskirts
444245,Akola,Akola,Maharashtra,Downtown
444246,Akola,Akola,Maharashtra,North
444247,Akola,Akola,Maharashtra,Junction
444248,Akola,Akola,Maharashtra,Market
444249,Akola,Akola,Maharashtra,University
444250,Akola,Akola,Maharashtra,Outskirts
444251,Akola,Akola,Maharashtra,Industrial Area
444252,Akola,Akola,Maharashtra,Downtown
444253,Akola,Akola,Maharashtra,Smart City
444254,Akola,Akola,Maharashtra,Roundabout
444255,Akola,Akola,Maharashtra,Central
444256,Akola,Akola,Maharashtra,Airport
444257,Akola,Akola,Maharashtra,Business Park
444258,Akola,Akola,Maharashtra,Residential Area
444259,Akola,Akola,Maharashtra,Shopping District
444260,Akola,Akola,Maharashtra,Central
444261,Akola,Akola,Maharashtra,Smart City
444262,Akola,Akola,Maharashtra,GPO
444263,Akola,Akola,Maharashtra,New City
444264,Akola,Akola,Maharashtra,Cultural District
444265,Akola,Akola,Maharashtra,South
444266,Akola,Akola,Maharashtra,Pharmacy
444267,Akola,Akola,Maharashtra,Junction
444268,Akola,Akola,Maharashtra,Hospital
444269,Akola,Akola,Maharashtra,Market
444270,Akola,Akola,Maharashtra,South
444271,Akola,Akola,Maharashtra,University
444272,Akola,Akola,Maharashtra,Station
444273,Akola,Akola,Maharashtra,Business Park
444274,Akola,Akola,Maharashtra,Heritage Area
444275,Akola,Akola,Maharashtra,South
444276,Akola,Akola,Maharashtra,Crossing
444277,Akola,Akola,Maharashtra,Central
444278,Akola,Akola,Maharashtra,GPO
444279,Akola,Akola,Maharashtra,Hospital
444280,Akola,Akola,Maharashtra,Mixed Use
444281,Akola,Akola,Maharashtra,Science
444282,Akola,Akola,Maharashtra,Residential Area
444283,Akola,Akola,Maharashtra,GPO
444284,Akola,Akola,Maharashtra,Business Park
444285,Akola,Akola,Maharashtra,New City
444286,Akola,Akola,Maharashtra,Roundabout
444287,Akola,Akola,Maharashtra,Airport
444288,Akola,Akola,Maharashtra,Industrial Area
444289,Akola,Akola,Maharashtra,Pharmacy
444290,Akola,Akola,Maharashtra,Market
444291,Akola,Akola,Maharashtra,City
444292,Akola,Akola,Maharashtra,Industrial Area
444293,Akola,Akola,Maharashtra,Science
444294,Akola,Akola,Maharashtra,Heritage Area
444295,Akola,Akola,Maharashtra,New City
444296,Akola,Akola,Maharashtra,Main
444297,Akola,Akola,Maharashtra,Mixed Use
444298,Akola,Akola,Maharashtra,Mixed Use
444299,Akola,Akola,Maharashtra,Crossing
444300,Akola,Akola,Maharashtra,Nursing
444301,Akola,Akola,Maharashtra,Science
444302,Akola,Akola,Maharashtra,Old City
444303,Akola,Akola,Maharashtra,Arts
444304,Akola,Akola,Maharashtra,Nursing
444305,Akola,Akola,Maharashtra,West
444306,Akola,Akola,Maharashtra,Outskirts
444307,Akola,Akola,Maharashtra,West
444308,Akola,Akola,Maharashtra,North
444309,Akola,Akola,Maharashtra,Market
444310,Akola,Akola,Maharashtra,Business Park
444311,Akola,Akola,Maharashtra,Science
444312,Akola,Akola,Maharashtra,Science
444313,Akola,Akola,Maharashtra,Nursing
444314,Akola,Akola,Maharashtra,North
444315,Akola,Akola,Maharashtra,Business Park
444316,Akola,Akola,Maharashtra,Nursing
444317,Akola,Akola,Maharashtra,University
444318,Akola,Akola,Maharashtra,Junction
444319,Akola,Akola,Maharashtra,College
444320,Akola,Akola,Maharashtra,Arts
444321,Akola,Akola,Maharashtra,South
444322,Akola,Akola,Maharashtra,Nursing
444323,Akola,Akola,Maharashtra,Cultural District
444324,Akola,Akola,Maharashtra,Shopping District
444325,Akola,Akola,Maharashtra,Industrial Area
444326,Akola,Akola,Maharashtra,Dental
444327,Akola,Akola,Maharashtra,Business Park
444328,Akola,Akola,Maharashtra,Smart City
444329,Akola,Akola,Maharashtra,GPO
444330,Akola,Akola,Maharashtra,Digital City
444331,Akola,Akola,Maharashtra,Residential Area
444332,Akola,Akola,Maharashtra,Nursing
444333,Akola,Akola,Maharashtra,GPO
444334,Akola,Akola,Maharashtra,Mixed Use
444335,Akola,Akola,Maharashtra,Entertainment Zone
444336,Akola,Akola,Maharashtra,Law
444337,Akola,Akola,Maharashtra,Commerce
444338,Akola,Akola,Maharashtra,Pharmacy
444339,Akola,Akola,Maharashtra,Main
444340,Akola,Akola,Maharashtra,Commercial Area
444341,Akola,Akola,Maharashtra,Junction
444342,Akola,Akola,Maharashtra,Junction
444343,Akola,Akola,Maharashtra,Industrial Area
444344,Akola,Akola,Maharashtra,Science
444345,Akola,Akola,Maharashtra,South
444346,Akola,Akola,Maharashtra,Station
444347,Akola,Akola,Maharashtra,Main
444348,Akola,Akola,Maharashtra,City
444349,Akola,Akola,Maharashtra,Suburb
444350,Akola,Akola,Maharashtra,Airport
444351,Akola,Akola,Maharashtra,Old City
444352,Akola,Akola,Maharashtra,Heritage Area
444353,Akola,Akola,Maharashtra,Outskirts
444354,Akola,Akola,Maharashtra,Downtown
444355,Akola,Akola,Maharashtra,Downtown
444356,Akola,Akola,Maharashtra,North
444357,Akola,Akola,Maharashtra,Junction
444358,Akola,Akola,Maharashtra,Outskirts
444359,Akola,Akola,Maharashtra,Commerce
444360,Akola,Akola,Maharashtra,Pharmacy
444361,Akola,Akola,Maharashtra,Commerce
444362,Akola,Akola,Maharashtra,Science
444363,Akola,Akola,Maharashtra,Commercial Area
444364,Akola,Akola,Maharashtra,Commerce
444365,Akola,Akola,Maharashtra,Station
444366,Akola,Akola,Maharashtra,West
444367,Akola,Akola,Maharashtra,East
444368,Akola,Akola,Maharashtra,Junction
444369,Akola,Akola,Maharashtra,Science
444370,Akola,Akola,Maharashtra,Old City
444371,Akola,Akola,Maharashtra,Junction
444372,Akola,Akola,Maharashtra,Medical
444373,Akola,Akola,Maharashtra,Mixed Use
444374,Akola,Akola,Maharashtra,Science
444375,Akola,Akola,Maharashtra,Roundabout
444376,Akola,Akola,Maharashtra,New City
444377,Akola,Akola,Maharashtra,Old City
444378,Akola,Akola,Maharashtra,Crossing
444379,Akola,Akola,Maharashtra,Smart City
444380,Akola,Akola,Maharashtra,Engineering
444381,Akola,Akola,Maharashtra,City
444382,Akola,Akola,Maharashtra,Junction
444383,Akola,Akola,Maharashtra,Roundabout
444384,Akola,Akola,Maharashtra,Commercial Area
444385,Akola,Akola,Maharashtra,Mixed Use
444386,Akola,Akola,Maharashtra,College
444387,Akola,Akola,Maharashtra,Central
444388,Akola,Akola,Maharashtra,Pharmacy
444389,Akola,Akola,Maharashtra,Main
444390,Akola,Akola,Maharashtra,Smart City
444391,Akola,Akola,Maharashtra,South
444392,Akola,Akola,Maharashtra,Main
444393,Akola,Akola,Maharashtra,Digital City
444394,Akola,Akola,Maharashtra,Market
444395,Akola,Akola,Maharashtra,Engineering
444396,Akola,Akola,Maharashtra,Nursing
444397,Akola,Akola,Maharashtra,Junction
444398,Akola,Akola,Maharashtra,Nursing
444399,Akola,Akola,Maharashtra,City
444400,Akola,Akola,Maharashtra,Crossing
444401,Akola,Akola,Maharashtra,City
444402,Akola,Akola,Maharashtra,Mixed Use
444403,Akola,Akola,Maharashtra,Smart City
444404,Akola,Akola,Maharashtra,Nursing
444405,Akola,Akola,Maharashtra,Law
444406,Akola,Akola,Maharashtra,Digital City
444407,Akola,Akola,Maharashtra,Entertainment Zone
444408,Akola,Akola,Maharashtra,GPO
444409,Akola,Akola,Maharashtra,Shopping District
444410,Akola,Akola,Maharashtra,Outskirts
444411,Akola,Akola,Maharashtra,Station
444412,Akola,Akola,Maharashtra,Market
444413,Akola,Akola,Maharashtra,Nursing
444414,Akola,Akola,Maharashtra,Dental
444415,Akola,Akola,Maharashtra,Suburb
444416,Akola,Akola,Maharashtra,Engineering
444417,Akola,Akola,Maharashtra,Entertainment Zone
444418,Akola,Akola,Maharashtra,Dental
444419,Akola,Akola,Maharashtra,City
444420,Akola,Akola,Maharashtra,Heritage Area
444421,Akola,Akola,Maharashtra,Airport
444422,Akola,Akola,Maharashtra,City
